,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,NINQ,CLNO
394,0,8.764209507142004,10.966265388195021,11.222265630047845,0,3,1.3862943611198906,0.0,0.6931471805599453,0.0,3.1354942159291497
395,0,8.77971129020447,10.777914080311584,10.879988702809266,0,2,2.302585092994046,0.0,0.0,0.0,2.995732273553991
396,0,8.77971129020447,10.645448706505872,10.53073528631916,0,5,0.0,0.0,0.0,0.0,2.4849066497880004
397,1,8.77971129020447,11.003016087988591,11.162445577694408,0,5,0.6931471805599453,0.0,0.0,1.0986122886681098,3.091042453358316
398,0,8.77971129020447,11.298989394406933,11.488950344920513,1,4,0.6931471805599453,0.0,0.0,0.0,2.833213344056216
399,0,8.77971129020447,11.05318894808027,11.248373809907301,0,3,1.0986122886681098,0.0,1.0986122886681098,0.0,3.1780538303479458
400,0,8.77971129020447,10.423471114086885,10.527981089779026,0,4,2.4849066497880004,0.0,0.0,0.0,2.6390573296152584
401,0,8.77971129020447,11.273931964225953,11.414209492031071,1,4,0.0,0.0,0.0,0.0,2.833213344056216
402,0,8.77971129020447,10.853696502613744,11.382486428935865,1,5,1.6094379124341003,0.0,0.0,1.6094379124341003,3.4011973816621555
403,1,8.77971129020447,9.517898598432753,0.0,0,5,2.70805020110221,1.0986122886681098,1.791759469228055,0.6931471805599453,2.833213344056216
404,1,8.77971129020447,10.778977123006351,11.0186455364637,1,5,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,3.6635616461296463
405,1,8.77971129020447,11.082157933374816,11.294781892900653,1,5,2.772588722239781,0.0,0.0,0.0,2.6390573296152584
406,0,8.77971129020447,10.03407712223973,10.486736158228235,0,2,0.6931471805599453,0.0,0.0,1.0986122886681098,3.4339872044851463
407,0,8.77971129020447,11.226762238487717,11.660491657418318,0,2,3.4011973816621555,0.0,0.0,1.0986122886681098,3.6635616461296463
408,0,8.77971129020447,10.915106645867503,11.388506711556236,0,2,3.4011973816621555,0.0,0.0,0.6931471805599453,2.8903717578961645
409,0,8.77971129020447,11.002116507732017,11.156264806643742,1,4,2.302585092994046,0.0,0.0,1.0986122886681098,3.2188758248682006
410,0,8.77971129020447,11.160541302448653,11.58525542883217,1,2,0.6931471805599453,0.0,0.0,0.6931471805599453,3.6635616461296463
411,1,8.77971129020447,11.475379348896258,11.569315250157509,0,4,3.332204510175204,0.0,0.0,1.0986122886681098,3.713572066704308
412,0,8.77971129020447,11.30400528029226,11.674457407556627,0,2,3.4011973816621555,0.0,0.0,0.6931471805599453,3.6635616461296463
413,0,8.77971129020447,10.645448706505872,11.168842338867679,1,5,0.0,0.0,0.0,0.0,2.833213344056216
414,1,8.77971129020447,12.121935316323873,12.249663602931914,1,4,1.6094379124341003,1.9459101490553132,0.0,1.9459101490553132,3.4011973816621555
415,0,8.77971129020447,10.98002463355238,11.19214152101333,1,5,0.0,0.0,0.6931471805599453,1.0986122886681098,2.9444389791664403
416,0,8.79497643168877,11.041016020812398,11.404705308879832,0,2,3.4657359027997265,0.0,0.0,0.0,2.833213344056216
417,0,8.79497643168877,11.216902033242684,11.348710981185306,1,5,1.3862943611198906,0.0,0.0,0.0,2.833213344056216
418,0,8.79497643168877,10.645448706505872,10.795506083434564,0,5,0.0,0.0,0.0,0.0,0.0
419,0,8.79497643168877,11.137999261170897,11.314157402797333,0,5,1.791759469228055,0.0,0.0,0.0,2.70805020110221
420,0,8.79497643168877,10.619545270929176,10.829471156381183,0,2,2.3978952727983707,0.0,0.0,0.0,2.995732273553991
421,0,8.79497643168877,11.46636830578838,11.631872267631467,0,2,3.1780538303479458,0.0,0.0,0.0,2.5649493574615367
422,0,8.79497643168877,10.645448706505872,10.747573116161046,0,5,0.0,0.0,0.0,0.0,0.0
423,0,8.79497643168877,11.49695867144815,11.749080005076575,0,5,2.4849066497880004,0.0,0.0,1.0986122886681098,3.912023005428146
424,0,8.81001204797317,10.645448706505872,10.922280719644574,1,5,0.0,0.0,0.0,0.0,2.833213344056216
425,0,8.81001204797317,10.917159046351838,10.941765802164538,0,5,1.6094379124341003,0.0,0.0,0.0,2.8903717578961645
426,1,8.81001204797317,11.007120549661101,11.163991907597719,0,4,1.791759469228055,0.0,0.0,0.0,2.995732273553991
427,0,8.81001204797317,10.645448706505872,10.326956285083867,1,5,1.0986122886681098,0.0,0.0,0.0,2.70805020110221
428,0,8.81001204797317,10.807057720000902,10.995578624213973,0,5,1.9459101490553132,0.0,0.0,0.0,2.8903717578961645
429,0,8.81001204797317,10.980910252521634,11.130581002852777,1,4,2.302585092994046,0.0,1.3862943611198906,0.6931471805599453,3.4657359027997265
430,1,8.81001204797317,10.22234120367599,10.657165232836105,1,5,1.0986122886681098,0.0,1.0986122886681098,1.3862943611198906,3.332204510175204
431,1,8.81001204797317,10.645448706505872,11.30516301569432,0,5,2.995732273553991,0.0,0.0,0.0,2.833213344056216
432,0,8.81001204797317,11.153016726521098,11.326776593341886,0,5,0.0,0.6931471805599453,0.0,0.0,1.791759469228055
433,0,8.81001204797317,10.85622592538133,10.969662733947574,0,2,3.091042453358316,0.0,0.0,0.0,2.995732273553991
434,0,8.81001204797317,10.787895383542557,11.072232063384615,0,5,0.0,0.6931471805599453,0.0,0.0,2.6390573296152584
435,0,8.81001204797317,10.297655756901996,10.496703894471024,0,2,0.6931471805599453,0.0,0.0,0.6931471805599453,3.4339872044851463
436,0,8.81001204797317,11.106279660113902,11.166356426769534,1,4,2.302585092994046,0.6931471805599453,0.0,0.6931471805599453,3.2188758248682006
437,1,8.81001204797317,10.645448706505872,9.934598547561182,0,3,1.6094379124341003,0.0,0.0,0.6931471805599453,2.1972245773362196
438,0,8.81001204797317,10.89973483452621,10.997338524102528,0,2,3.044522437723423,0.0,0.0,0.0,3.044522437723423
439,0,8.81001204797317,11.81018898836616,11.951406176862557,0,4,2.6390573296152584,0.6931471805599453,0.0,0.0,2.995732273553991
440,0,8.824824939175638,11.827385778454614,11.98484600576649,0,4,2.4849066497880004,0.0,0.0,0.6931471805599453,2.9444389791664403
441,0,8.824824939175638,11.840010926196776,11.983329014237292,0,4,2.5649493574615367,0.0,0.0,0.0,2.995732273553991
442,0,8.824824939175638,10.815971046067329,11.083295729862765,1,3,2.0794415416798357,0.0,1.6094379124341003,1.3862943611198906,2.3978952727983707
443,0,8.824824939175638,11.268213478237927,11.37320352179509,1,5,1.3862943611198906,0.0,0.0,0.0,2.833213344056216
444,0,8.824824939175638,11.846386028195285,11.948615819863099,0,4,2.5649493574615367,0.0,0.0,0.0,2.9444389791664403
445,0,8.824824939175638,10.958496203722106,11.222800410867308,0,3,1.0986122886681098,0.0,1.0986122886681098,0.0,3.1354942159291497
446,0,8.824824939175638,11.239474974765171,11.387124118407616,0,5,3.1354942159291497,0.0,0.0,0.0,3.8501476017100584
447,1,8.824824939175638,10.34177474101152,10.645448706505872,1,3,1.5040773967762742,0.6931471805599453,0.0,1.0986122886681098,3.295836866004329
448,0,8.824824939175638,10.7177677069941,10.953452166882645,1,2,1.6094379124341003,0.0,0.6931471805599453,1.3862943611198906,2.5649493574615367
449,0,8.824824939175638,10.935888811091841,10.966697163402289,0,2,3.091042453358316,0.0,0.0,0.0,3.044522437723423
450,1,8.824824939175638,10.645448706505872,10.21869967166673,0,3,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055
451,0,8.824824939175638,12.092679958175083,12.419618283884734,1,0,0.0,0.0,0.0,0.0,3.1354942159291497
452,0,8.824824939175638,10.645448706505872,11.188731540419244,0,2,0.6931471805599453,0.0,0.0,0.0,1.3862943611198906
453,0,8.824824939175638,11.179785669593665,11.512065094958073,0,5,0.0,0.0,0.6931471805599453,0.0,3.4657359027997265
454,0,8.824824939175638,11.238027986877867,11.393635043778904,1,3,2.995732273553991,0.0,0.6931471805599453,0.0,3.1780538303479458
455,0,8.839421607620602,11.236921602665328,11.640553215341535,1,2,0.6931471805599453,0.0,0.0,0.6931471805599453,3.6635616461296463
456,0,8.839421607620602,11.166455416368636,11.37901685835231,0,5,1.0986122886681098,0.0,0.0,0.0,2.772588722239781
457,0,8.839421607620602,10.892601145448044,10.858094742694488,0,5,1.791759469228055,0.0,0.0,0.0,2.8903717578961645
458,1,8.839421607620602,10.884235552246894,10.969731596171508,1,0,1.0986122886681098,0.0,0.0,0.0,3.091042453358316
459,1,8.839421607620602,8.668539943910762,0.0,0,3,3.1780538303479458,0.0,1.0986122886681098,0.6931471805599453,2.9444389791664403
460,1,8.839421607620602,10.955322649645309,11.06277152073697,1,5,2.3978952727983707,1.0986122886681098,0.0,0.0,3.1354942159291497
461,1,8.839421607620602,10.520185560932667,11.326607934898927,0,0,0.6931471805599453,0.0,0.0,1.0986122886681098,3.784189633918261
462,0,8.839421607620602,11.489278055964235,11.608662826246826,0,2,3.2188758248682006,0.0,0.0,0.0,2.4849066497880004
463,0,8.839421607620602,10.799595985047786,11.131386822378166,1,5,0.6931471805599453,0.0,0.0,2.1972245773362196,3.1354942159291497
464,0,8.839421607620602,10.645448706505872,10.951998818234705,1,5,0.0,0.0,0.0,0.0,2.833213344056216
465,0,8.839421607620602,10.827508330472194,11.133771171651862,1,3,2.0794415416798357,0.0,1.3862943611198906,1.0986122886681098,2.3978952727983707
466,0,8.839421607620602,10.818437385807442,11.09806132401622,0,2,3.044522437723423,0.0,0.0,0.0,2.995732273553991
467,0,8.839421607620602,10.847101580059174,11.346752809915644,1,5,1.6094379124341003,0.0,0.0,1.3862943611198906,3.4011973816621555
468,0,8.839421607620602,10.645448706505872,10.496593378915847,0,5,0.0,0.0,0.0,0.0,2.5649493574615367
469,0,8.853808274977197,11.500650434094617,11.734692068727112,0,5,2.302585092994046,0.0,0.0,0.6931471805599453,3.912023005428146
470,0,8.853808274977197,11.210116218237763,11.624305824952048,1,2,0.0,0.0,0.0,0.0,3.6635616461296463
471,0,8.853808274977197,11.22251968659685,11.504389133947942,0,5,0.6931471805599453,0.0,0.6931471805599453,0.0,3.4965075614664802
472,0,8.853808274977197,10.645448706505872,10.767705739117174,0,5,0.0,0.0,0.0,0.0,2.302585092994046
473,0,8.853808274977197,11.268111292745623,11.494914232168377,0,5,0.0,0.0,0.6931471805599453,0.0,3.4657359027997265
474,0,8.853808274977197,10.970419957726163,11.448290939224362,0,4,1.791759469228055,0.0,0.0,1.0986122886681098,3.2188758248682006
475,0,8.853808274977197,11.306344001954997,11.302438974049062,0,5,3.1354942159291497,0.0,0.0,0.6931471805599453,3.871201010907891
476,0,8.853808274977197,10.864522178219675,11.384785228200197,0,4,2.0794415416798357,0.0,0.0,0.6931471805599453,3.2188758248682006
477,0,8.853808274977197,10.974043243421713,11.19041727563301,0,3,2.3978952727983707,0.0,0.6931471805599453,0.0,3.2188758248682006
478,0,8.853808274977197,10.74157887681483,11.110101865005516,1,2,1.6094379124341003,0.0,0.0,1.3862943611198906,2.4849066497880004
479,1,8.853808274977197,11.865355411643694,11.965598533842943,0,5,1.791759469228055,0.0,0.0,1.6094379124341003,3.091042453358316
480,1,8.853808274977197,9.89822372286103,10.389026137075234,1,5,1.6094379124341003,0.0,0.0,0.6931471805599453,2.833213344056216
481,1,8.853808274977197,10.214312256490171,11.05881093278828,0,2,1.9459101490553132,0.0,0.0,0.0,2.833213344056216
482,1,8.853808274977197,9.798182590890704,10.747659102532259,0,2,2.8903717578961645,0.0,0.6931471805599453,0.0,3.1780538303479458
483,1,8.853808274977197,11.097425172408931,11.3655964644899,1,5,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196
484,1,8.853808274977197,10.736418414365376,11.10737535324936,1,2,0.6931471805599453,0.0,0.6931471805599453,0.0,2.302585092994046
485,0,8.853808274977197,11.695255355062795,12.075115080624643,1,5,2.1972245773362196,0.0,0.0,0.6931471805599453,3.044522437723423
486,0,8.853808274977197,10.982645153370102,11.229248693912288,0,5,0.9162907318741551,0.0,0.0,0.0,2.0794415416798357
487,0,8.853808274977197,8.853808274977197,10.348205424565993,1,5,1.791759469228055,0.0,0.0,0.0,2.5649493574615367
488,0,8.853808274977197,10.275085591132715,10.799595985047786,1,5,2.4849066497880004,0.0,0.0,0.6931471805599453,3.4965075614664802
489,0,8.853808274977197,8.660254034256889,10.188704088048116,1,5,0.0,0.0,0.0,0.0,2.833213344056216
490,0,8.853808274977197,10.944417760863153,11.243135699582247,0,5,2.772588722239781,0.0,0.0,0.6931471805599453,3.6109179126442243
491,0,8.853808274977197,10.915106645867503,11.050905878263567,0,5,1.791759469228055,0.0,0.0,1.3862943611198906,3.044522437723423
492,0,8.853808274977197,10.741297689336635,10.985309671896763,1,5,2.833213344056216,0.0,1.6094379124341003,0.0,3.6375861597263857
493,1,8.853808274977197,10.881719685950467,11.304066895725715,0,4,2.70805020110221,2.0794415416798357,0.0,1.0986122886681098,3.367295829986474
494,1,8.853808274977197,11.326607934898927,11.489001556850855,0,5,1.8870696490323797,1.3862943611198906,0.0,0.0,2.3978952727983707
495,1,8.853808274977197,11.841091874942556,11.982935344196433,1,3,2.4849066497880004,2.1972245773362196,0.0,1.0986122886681098,3.6109179126442243
496,1,8.853808274977197,10.566201298475118,10.887455624298198,0,4,2.772588722239781,0.0,0.0,0.0,2.9444389791664403
497,1,8.853808274977197,10.12667110305036,10.816593217465508,1,2,0.47000362924573563,0.0,0.0,0.0,2.6390573296152584
498,1,8.853808274977197,9.798182590890704,10.12667110305036,1,5,2.0149030205422647,0.6931471805599453,0.0,0.6931471805599453,2.995732273553991
499,1,8.853808274977197,11.218567827096358,11.309596795779068,0,4,1.0986122886681098,1.0986122886681098,0.0,0.0,3.4011973816621555
500,1,8.853808274977197,11.071330462204312,11.691080018519527,0,5,0.6931471805599453,0.6931471805599453,0.0,0.0,2.1972245773362196
501,0,8.853808274977197,11.070630383611347,11.132981894092142,0,5,1.6094379124341003,0.0,0.0,1.0986122886681098,2.995732273553991
502,1,8.853808274977197,10.645448706505872,11.480236970346695,0,5,3.044522437723423,0.0,0.0,0.0,2.833213344056216
503,0,8.853808274977197,11.774981989783036,11.991033663292475,0,4,2.4849066497880004,0.0,0.0,0.0,2.9444389791664403
504,0,8.853808274977197,10.970179085077808,11.444560967443572,0,4,1.9459101490553132,0.0,0.0,0.6931471805599453,3.2188758248682006
505,0,8.853808274977197,9.683339510201717,11.12359449878062,0,2,3.091042453358316,0.0,0.0,0.0,2.5649493574615367
506,1,8.867990898182093,10.571342565808699,10.915106645867503,1,5,2.5649493574615367,0.0,0.6931471805599453,1.0986122886681098,3.4657359027997265
507,1,8.867990898182093,10.896757843893464,11.222586532857163,1,3,2.1400661634962708,0.6931471805599453,0.6931471805599453,1.6094379124341003,2.9444389791664403
508,0,8.867990898182093,10.645448706505872,11.221958001526918,0,2,1.0986122886681098,0.0,0.0,0.0,1.6094379124341003
509,0,8.867990898182093,11.497720452427261,11.647963222457296,0,2,3.1780538303479458,0.0,0.0,0.0,2.4849066497880004
510,0,8.867990898182093,10.909637269778615,11.134603622683905,1,5,2.995732273553991,0.0,0.0,0.6931471805599453,2.5649493574615367
511,0,8.867990898182093,10.645448706505872,10.601273955244498,0,5,1.3862943611198906,0.0,0.0,0.6931471805599453,3.258096538021482
512,0,8.867990898182093,10.161882410862972,10.42171570981886,1,5,0.6931471805599453,0.0,0.0,2.302585092994046,2.0794415416798357
513,0,8.867990898182093,11.696720935020183,12.101295293132928,1,5,2.1972245773362196,0.0,0.0,0.0,2.9444389791664403
514,0,8.867990898182093,10.979172336560532,11.190141120266247,1,4,2.70805020110221,0.0,0.0,0.0,3.044522437723423
515,0,8.867990898182093,10.965850708529116,11.170012531519028,1,5,0.0,0.0,0.0,2.0794415416798357,3.091042453358316
516,0,8.867990898182093,11.079847609826162,11.251378866123073,0,5,0.0,0.0,0.0,0.0,2.0794415416798357
517,0,8.867990898182093,10.883203686260382,10.903733328903735,0,5,1.791759469228055,0.0,0.0,0.0,2.8903717578961645
518,1,8.881975184248867,10.907807476583594,11.082157933374816,1,5,2.70805020110221,1.0986122886681098,0.6931471805599453,2.4849066497880004,2.302585092994046
519,0,8.881975184248867,11.040198129802896,11.264566664514955,1,4,2.1972245773362196,0.0,0.0,0.6931471805599453,3.1780538303479458
520,0,8.881975184248867,10.966697163402289,11.348133365542976,0,5,2.772588722239781,0.0,0.0,0.0,3.58351893845611
521,0,8.881975184248867,11.49975916843847,11.659196611220016,0,2,3.1354942159291497,0.0,0.0,0.0,2.4849066497880004
522,0,8.881975184248867,11.28911919410592,11.642268096973297,1,2,0.6931471805599453,0.0,0.0,0.0,3.6375861597263857
523,0,8.881975184248867,10.498608367797512,10.78396456087112,1,5,2.772588722239781,0.0,0.0,0.0,2.5649493574615367
524,1,8.881975184248867,10.736418414365376,11.112462823634855,1,5,3.2188758248682006,0.0,0.0,0.6931471805599453,2.70805020110221
525,1,8.881975184248867,10.685240671430098,10.819798284210286,1,5,2.302585092994046,0.0,1.0986122886681098,1.9459101490553132,2.833213344056216
526,0,8.881975184248867,10.645448706505872,10.546971688076972,0,5,0.0,0.0,0.0,0.0,2.5649493574615367
527,1,8.881975184248867,9.65745912868446,10.588123616077645,0,1,1.9459101490553132,0.0,0.6931471805599453,1.3862943611198906,3.7612001156935624
528,0,8.881975184248867,10.645448706505872,11.220043228404824,0,2,0.6931471805599453,0.0,0.0,0.0,1.3862943611198906
529,0,8.881975184248867,11.179799622919788,11.672711663958918,1,2,0.0,0.0,0.6931471805599453,0.6931471805599453,3.6635616461296463
530,1,8.881975184248867,10.645448706505872,11.24796984584158,0,5,2.3978952727983707,0.0,0.0,0.0,2.4849066497880004
531,0,8.881975184248867,11.177592579042441,11.367726267478023,1,5,1.6094379124341003,0.0,0.0,0.0,2.833213344056216
532,0,8.881975184248867,10.0359621369355,10.363030408174957,1,5,0.0,0.0,0.0,2.302585092994046,2.0794415416798357
533,1,8.895766604056085,10.979717890311107,11.38481932899077,0,3,1.3862943611198906,0.0,0.0,0.6931471805599453,2.833213344056216
534,1,8.895766604056085,11.016840659525736,11.23566885800203,1,5,1.9459101490553132,0.0,0.6931471805599453,0.0,2.6390573296152584
535,1,8.895766604056085,10.25769445336048,10.646638446331167,0,5,1.3862943611198906,0.0,0.0,0.0,2.833213344056216
536,1,8.895766604056085,11.01817526967866,11.256431933974465,1,5,1.0986122886681098,0.0,0.0,0.0,2.833213344056216
537,0,8.895766604056085,11.782960235741939,12.193498926601634,1,4,0.9162907318741551,0.0,0.0,1.0986122886681098,3.1780538303479458
538,0,8.895766604056085,10.923363224666659,11.370981644028259,0,4,1.9459101490553132,0.0,0.0,1.0986122886681098,3.1780538303479458
539,0,8.895766604056085,11.018202822785636,11.282807649918682,0,5,2.70805020110221,0.0,0.0,0.6931471805599453,3.6109179126442243
540,0,8.895766604056085,11.444957068529465,11.680006472347898,0,5,2.3978952727983707,0.0,0.0,0.6931471805599453,3.9318256327243257
541,0,8.895766604056085,10.800901228640594,11.07016339211767,1,3,1.9459101490553132,0.0,1.6094379124341003,0.6931471805599453,2.3978952727983707
542,0,8.895766604056085,11.844736856709247,12.235544065313206,1,4,0.6931471805599453,0.0,0.0,1.0986122886681098,3.1354942159291497
543,0,8.909370405197466,10.399189386156271,10.83563194833345,1,5,2.3978952727983707,0.0,0.0,0.6931471805599453,3.4657359027997265
544,0,8.909370405197466,11.229394763640924,11.406519959055778,1,4,0.0,0.0,0.0,0.0,2.833213344056216
545,1,8.909370405197466,7.6324011266014535,11.517405414991934,0,5,0.0,0.0,0.0,0.0,2.70805020110221
546,0,8.909370405197466,10.645448706505872,10.706654378134623,0,5,1.0986122886681098,0.0,0.0,0.0,3.258096538021482
547,0,8.909370405197466,11.835255310605154,12.002504980121984,0,4,2.4849066497880004,0.0,0.0,0.0,2.995732273553991
548,0,8.909370405197466,11.388370803520464,11.692560081838723,0,4,1.791759469228055,0.0,0.0,0.6931471805599453,3.332204510175204
549,0,8.909370405197466,11.232523494815737,11.449346483327357,1,4,0.0,0.0,0.0,0.0,2.833213344056216
550,0,8.909370405197466,10.798043792264277,11.369205198757767,1,5,1.6094379124341003,0.0,0.0,1.6094379124341003,3.4339872044851463
551,0,8.909370405197466,11.211631165098586,11.651382208117244,1,2,0.0,0.0,0.0,0.6931471805599453,3.6635616461296463
552,0,8.909370405197466,10.645448706505872,10.899310092366012,0,5,0.6931471805599453,0.0,0.0,0.0,0.0
553,0,8.909370405197466,10.858518112726214,10.990769224861854,0,5,1.6094379124341003,0.0,0.0,0.0,2.9444389791664403
554,0,8.909370405197466,10.943711259252968,11.196322520089739,0,3,1.3862943611198906,0.0,0.6931471805599453,0.0,3.1780538303479458
555,1,8.909370405197466,11.178529072293355,11.397166629238157,1,0,0.0,0.0,0.0,0.0,2.8903717578961645
556,0,8.909370405197466,11.08265011235333,11.328822322093844,0,5,2.772588722239781,0.0,0.0,0.6931471805599453,3.58351893845611
557,0,8.909370405197466,11.19464671854098,11.423285180885026,1,4,1.5040773967762742,0.0,0.0,0.0,3.295836866004329
558,0,8.909370405197466,11.319498470443952,11.422201751232063,1,3,2.995732273553991,0.0,0.6931471805599453,0.6931471805599453,3.2188758248682006
559,1,8.922791623969637,10.645448706505872,10.851490107044963,0,4,1.6094379124341003,0.0,1.3862943611198906,1.0986122886681098,2.9444389791664403
560,0,8.922791623969637,10.733457577943756,10.96474405466047,1,5,2.0794415416798357,0.0,0.0,0.0,2.833213344056216
561,1,8.922791623969637,10.956771179117867,11.289794413577894,1,4,1.6094379124341003,0.0,1.791759469228055,1.3862943611198906,2.70805020110221
562,0,8.922791623969637,10.76888491004406,11.006307642644416,1,5,2.833213344056216,0.0,1.3862943611198906,0.0,3.6375861597263857
563,0,8.922791623969637,11.05995986071321,11.297278742082641,0,5,1.6094379124341003,0.0,0.0,0.0,2.70805020110221
564,1,8.922791623969637,10.375707473990893,10.513579157958748,1,5,0.6931471805599453,0.6931471805599453,0.0,0.0,1.9459101490553132
565,0,8.922791623969637,10.708734985616958,11.01071264430246,1,5,1.9459101490553132,0.0,0.0,0.0,2.833213344056216
566,0,8.922791623969637,10.645448706505872,10.815870659579266,1,5,0.0,0.0,0.0,0.0,2.833213344056216
567,0,8.922791623969637,11.18578158363726,11.147771821083902,0,0,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,3.1780538303479458
568,0,8.922791623969637,11.344270098940088,11.55763110835408,1,4,3.1780538303479458,0.0,0.0,1.3862943611198906,2.70805020110221
569,0,8.922791623969637,11.385739611048301,11.55976133980726,1,4,3.258096538021482,0.0,0.0,1.0986122886681098,2.70805020110221
570,0,8.922791623969637,9.33776566023142,10.515777110135918,1,5,1.791759469228055,0.0,0.0,0.0,2.4849066497880004
571,1,8.922791623969637,10.985309671896763,11.184435286790631,0,2,1.791759469228055,0.0,1.3862943611198906,0.0,2.995732273553991
572,1,8.922791623969637,10.645448706505872,0.0,0,5,3.091042453358316,0.0,0.0,0.6931471805599453,3.091042453358316
573,1,8.922791623969637,10.48977309131198,10.81478584288724,0,5,1.3862943611198906,0.0,0.0,0.0,3.1780538303479458
574,1,8.922791623969637,9.820160289946374,10.287933293420217,1,5,1.9459101490553132,0.6931471805599453,0.0,0.0,2.302585092994046
575,1,8.922791623969637,11.05881093278828,11.36356661927903,0,5,1.791759469228055,0.0,0.0,0.0,2.1972245773362196
576,1,8.922791623969637,10.422311107413181,10.822295114534558,1,5,1.0986122886681098,0.0,0.0,0.0,2.9444389791664403
577,1,8.922791623969637,10.96476135554887,11.604601777542019,1,3,1.6094379124341003,0.0,0.6931471805599453,0.6931471805599453,2.9444389791664403
578,1,8.922791623969637,10.645448706505872,10.600402625664993,0,5,1.791759469228055,0.0,0.0,0.6931471805599453,0.0
579,1,8.922791623969637,11.295279275435373,11.197131942357371,0,3,2.1972245773362196,0.0,0.6931471805599453,0.0,3.2188758248682006
580,1,8.922791623969637,11.002116507732017,11.38316979247768,0,5,1.791759469228055,0.0,0.0,1.0986122886681098,2.833213344056216
581,1,8.922791623969637,11.744045122410057,11.927555116733796,0,4,2.9444389791664403,0.0,1.0986122886681098,0.6931471805599453,2.6390573296152584
582,0,8.922791623969637,10.619789578562562,10.837637848711049,1,5,2.3978952727983707,0.6931471805599453,0.0,0.6931471805599453,3.295836866004329
583,0,8.922791623969637,10.645448706505872,10.198058343191331,0,2,3.044522437723423,0.0,0.0,0.6931471805599453,2.833213344056216
584,0,8.922791623969637,10.801634680173994,11.358036179107343,0,5,2.9444389791664403,0.0,0.0,0.0,3.4011973816621555
585,1,8.922791623969637,10.645448706505872,11.181639755036315,0,3,1.6094379124341003,0.0,1.3862943611198906,0.0,3.1354942159291497
586,1,8.922791623969637,10.586609649448985,10.645448706505872,1,1,0.6931471805599453,0.0,0.0,0.6931471805599453,2.772588722239781
587,1,8.922791623969637,10.647280317764965,11.426026808900085,0,2,1.8718021769015913,0.6931471805599453,1.6094379124341003,0.6931471805599453,3.4339872044851463
588,1,8.922791623969637,10.66246928901762,11.112462823634855,1,5,2.772588722239781,0.6931471805599453,1.3862943611198906,1.0986122886681098,3.1780538303479458
589,1,8.922791623969637,10.645448706505872,0.0,0,5,3.044522437723423,0.0,0.0,0.0,3.044522437723423
590,1,8.922791623969637,9.402282172147128,10.488798934228665,0,2,2.6390573296152584,1.3862943611198906,1.9459101490553132,0.0,3.2188758248682006
591,0,8.922791623969637,11.124007691437571,11.3310318166104,1,4,2.772588722239781,0.0,0.0,0.0,2.8903717578961645
592,0,8.922791623969637,11.00531134546621,11.244732245102295,1,4,2.1972245773362196,0.0,0.0,1.0986122886681098,3.2188758248682006
593,0,8.922791623969637,10.954553902664966,11.434520581995951,0,2,3.367295829986474,0.0,0.0,0.6931471805599453,2.833213344056216
594,1,8.922791623969637,10.819798284210286,11.289794413577894,0,5,2.302585092994046,0.0,1.791759469228055,1.0986122886681098,2.9444389791664403
595,0,8.936035096566041,11.801676965380029,12.225566401601135,1,4,0.6931471805599453,0.0,0.0,1.0986122886681098,3.1780538303479458
596,0,8.936035096566041,11.258278346584643,11.335328728611989,1,5,1.6094379124341003,0.0,0.0,0.0,2.833213344056216
597,0,8.936035096566041,10.796100157055706,11.040647250816477,1,2,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,2.5649493574615367
598,0,8.936035096566041,10.978882390028053,11.260957966342442,0,5,2.772588722239781,0.0,0.0,1.0986122886681098,3.6109179126442243
599,0,8.936035096566041,10.645448706505872,10.26095218458911,0,2,3.044522437723423,0.0,0.0,0.0,2.833213344056216
600,0,8.936035096566041,10.818317217571767,10.978302244634175,1,5,1.791759469228055,0.0,0.6931471805599453,0.0,2.833213344056216
601,0,8.936035096566041,11.300981463909618,11.508174195544742,1,4,1.0986122886681098,0.0,0.0,0.0,3.295836866004329
602,0,8.936035096566041,10.645448706505872,10.605148388861277,0,5,1.3862943611198906,0.0,0.0,0.6931471805599453,3.258096538021482
603,0,8.94910546953925,9.600827196903634,10.382450923153336,1,5,0.0,0.0,0.0,0.0,2.833213344056216
604,0,8.94910546953925,10.381087258403491,10.501499537981035,0,4,2.5649493574615367,0.0,0.0,0.0,2.6390573296152584
605,0,8.94910546953925,10.885153955040415,11.362323481066714,0,5,2.833213344056216,0.0,0.0,0.0,3.367295829986474
606,0,8.94910546953925,10.944170542073266,11.15820575117978,1,3,2.0794415416798357,0.0,1.6094379124341003,0.6931471805599453,2.4849066497880004
607,0,8.94910546953925,10.465984899076615,10.714439990727769,1,2,2.3978952727983707,0.0,0.0,0.6931471805599453,3.1780538303479458
608,0,8.94910546953925,10.645448706505872,11.11767302953823,1,5,0.0,0.0,0.0,0.0,2.833213344056216
609,0,8.94910546953925,11.162686905852187,11.312802397310374,1,0,1.3862943611198906,0.0,0.0,0.0,3.4657359027997265
